source,campaign,influencer_id,user_id,product,date,orders,revenue
Facebook,Campaign_89,18,lfq3bbt9mmlf,Weight Loss Snack,2025-02-02,67,97364.45
Instagram,Campaign_39,161,k3c020ztx6p8,Weight Gainer,2023-07-21,2,84416.55
Instagram,Campaign_99,35,z5d5eusc74c5,Weight Loss Snack,2022-09-12,49,49874.67
Facebook,Campaign_54,250,ai4324h90t1c,Speciality Supplement Pack,2024-05-08,22,67998.63
YouTube,Campaign_60,233,6aoltyhmp1hx,Fat Burner Capsules,2023-03-31,14,34089.07
YouTube,Campaign_75,273,ribxal1lxk68,Herbal Skin Care Cream,2025-03-29,98,19895.62
YouTube,Campaign_2,448,gc095vkvudqz,Protein Powder,2025-06-22,14,8422.47
YouTube,Campaign_19,32,g2r7uc5ux8x4,Weight Gainer,2023-07-03,33,3063.77
Twitter,Campaign_55,459,s27kqcaue1h4,Fat Burner Capsules,2025-04-06,66,38439.63
Instagram,Campaign_79,404,o8lyec9wbsm1,Speciality Supplement Pack,2024-09-28,97,99772.94
YouTube,Campaign_26,149,49ma21kcp41y,Pre Workout Drink,2025-06-17,25,46122.46
Instagram,Campaign_6,105,b606rp26gfqt,Vital Herbs Mix,2024-04-02,56,40591.77
Instagram,Campaign_6,99,g7hzlqeiro08,Vital Herbs Mix,2025-01-18,58,19872.06
Facebook,Campaign_31,189,xgyh6k9g1iq7,Weight Loss Snack,2024-11-09,33,8838.81
YouTube,Campaign_12,463,6pr77nthge1s,Multivitamin Tablets,2025-04-04,97,37566.72
Instagram,Campaign_23,418,fxustbrm57pm,Vital Herbs Mix,2023-05-07,7,61810.47
Facebook,Campaign_43,434,m0tokdzgeujt,Multivitamin Tablets,2024-08-09,9,16293.72
Twitter,Campaign_46,489,exy8dmgs9hdt,Herbal Extract,2024-04-24,95,40620.87
Instagram,Campaign_2,446,rojwjurrk71v,Post Workout Drink,2025-03-23,45,68668.0
Instagram,Campaign_13,236,xc8act498gru,Multivitamin Tablets,2025-06-21,2,98443.42
Instagram,Campaign_25,235,pbot2ypzk78l,Post Workout Drink,2023-02-14,15,39796.85
Twitter,Campaign_10,276,zx4q8ofch1lt,Protein Powder,2023-01-27,1,53459.81
Instagram,Campaign_48,28,oleiekc4zewx,Pre Workout Drink,2024-06-26,96,93269.14
Facebook,Campaign_58,325,rb00xp27j432,Speciality Supplement Pack,2022-09-07,5,80847.87
Twitter,Campaign_5,168,da1miob93myf,Speciality Supplement Pack,2025-07-20,52,20078.5
YouTube,Campaign_11,286,nce98nfx0nrq,Weight Loss Snack,2024-09-19,17,87026.92
Instagram,Campaign_77,160,277etf7g2qeh,Post Workout Drink,2024-01-14,56,28876.47
Instagram,Campaign_93,318,cbf0vbz9j9l4,Herbal Extract,2025-05-04,74,17467.01
Instagram,Campaign_99,87,myiyhuivg9zc,Speciality Supplement Pack,2023-09-03,73,32934.13
YouTube,Campaign_26,213,2wou0jsmsajv,Speciality Supplement Pack,2023-11-12,24,33394.08
YouTube,Campaign_15,65,3re9qljmfdxq,Weight Loss Snack,2024-07-04,10,47121.57
Twitter,Campaign_31,392,wjk4smtwbco3,Weight Gainer,2023-07-27,59,52315.18
YouTube,Campaign_53,317,uqhbp7po9stu,Speciality Supplement Pack,2025-03-11,92,85984.15
Twitter,Campaign_90,197,tgj1n8iftkf7,Pre Workout Drink,2025-03-03,88,60060.48
YouTube,Campaign_50,429,ugliubsyfb8c,Speciality Supplement Pack,2025-06-25,4,73334.04
YouTube,Campaign_95,266,x9xscnkl4zyf,Weight Loss Snack,2024-11-06,55,35538.47
Twitter,Campaign_28,61,ia14qrcbbg8p,Herbal Skin Care Cream,2024-04-07,67,48122.9
Twitter,Campaign_96,419,rk5skfqjtp9h,Post Workout Drink,2025-06-26,3,13372.24
Instagram,Campaign_84,169,139f9txmjqp6,Weight Gainer,2025-05-25,36,80209.24
Twitter,Campaign_39,72,i0ttcp01vwte,Weight Gainer,2022-08-03,20,15495.5
Instagram,Campaign_47,453,h6y5f8nswhwy,Speciality Supplement Pack,2023-11-27,41,58235.13
Twitter,Campaign_99,166,atje1lao6q3z,Speciality Supplement Pack,2025-06-30,2,69870.72
YouTube,Campaign_18,115,0z3g4jzm08lv,Fat Burner Capsules,2023-07-14,92,97468.57
Facebook,Campaign_57,126,pd4n1924hyef,Fat Burner Capsules,2022-08-27,55,71301.5
Instagram,Campaign_51,234,2l0pi88tnhda,Multivitamin Tablets,2024-08-12,0,93070.17
Twitter,Campaign_94,42,ugmysrnyzrbg,Herbal Skin Care Cream,2023-07-03,51,97203.5
Instagram,Campaign_78,49,wvng0gtpf48t,Herbal Extract,2025-01-05,89,6948.38
Facebook,Campaign_93,193,rpo01wurnwlz,Multivitamin Tablets,2023-12-08,17,73800.02
Twitter,Campaign_89,221,a0wuowj09iog,Pre Workout Drink,2024-10-20,89,34670.85
Instagram,Campaign_11,131,lacce7sabatf,Weight Loss Snack,2025-03-27,27,12812.83
Facebook,Campaign_3,46,ebi0bvum9bub,Multivitamin Tablets,2025-03-01,21,18607.56
Facebook,Campaign_9,202,pcq4adqtjqmu,Vital Herbs Mix,2024-03-20,85,68012.56
Facebook,Campaign_71,49,z16gbol0swsq,Weight Loss Snack,2023-04-13,84,45572.07
YouTube,Campaign_3,115,pbq7ea3mfk5a,Weight Loss Snack,2024-06-11,68,40107.68
YouTube,Campaign_56,164,38eq4cyyf66x,Weight Loss Snack,2023-08-08,31,78422.77
Twitter,Campaign_18,197,7vj10pktnowx,Post Workout Drink,2023-06-01,74,73019.98
Twitter,Campaign_49,447,zo4efsaa6azh,Pre Workout Drink,2022-08-29,57,28445.11
Twitter,Campaign_55,339,7pgsrd1i3ggl,Pre Workout Drink,2023-09-29,64,92741.26
Instagram,Campaign_23,320,0xtir26xf9zj,Multivitamin Tablets,2025-07-09,3,1920.28
Facebook,Campaign_83,422,bmerntp3czba,Vital Herbs Mix,2022-11-14,80,77721.9
Twitter,Campaign_3,386,md9tnxjvih88,Weight Loss Snack,2023-08-29,9,29296.28
Facebook,Campaign_89,235,suke8xo7i88m,Pre Workout Drink,2024-09-29,14,16842.28
Facebook,Campaign_26,302,msxsn1qdyd7i,Speciality Supplement Pack,2023-01-27,70,59512.33
YouTube,Campaign_86,176,0egb0kjtwayw,Herbal Skin Care Cream,2025-01-14,44,82165.69
YouTube,Campaign_21,353,dsz6kd7gi809,Pre Workout Drink,2025-07-14,87,34791.75
Twitter,Campaign_20,295,qc588i4rbbno,Herbal Extract,2022-09-06,98,89146.17
Instagram,Campaign_29,234,m23rgucbfnxr,Multivitamin Tablets,2023-04-23,87,76214.94
Instagram,Campaign_75,231,l47vz0paep3a,Protein Powder,2023-11-24,13,24742.37
Twitter,Campaign_40,476,8n5d34gu5z9l,Post Workout Drink,2023-11-02,77,1988.61
YouTube,Campaign_87,43,phuivl9yh8u9,Pre Workout Drink,2023-10-21,73,89403.59
Facebook,Campaign_25,287,ewousoxlopjl,Multivitamin Tablets,2024-12-08,46,4874.56
Instagram,Campaign_16,315,jvnkygo3u1xm,Multivitamin Tablets,2025-07-09,9,51024.03
Facebook,Campaign_82,334,m1bh3txz1nw8,Fat Burner Capsules,2024-03-29,42,60473.96
Instagram,Campaign_32,414,jkd4bs4kut76,Herbal Skin Care Cream,2022-11-08,97,6666.49
Instagram,Campaign_84,239,46p9743p2kr4,Pre Workout Drink,2024-02-26,52,56335.21
Twitter,Campaign_81,21,wg7s7dxd9qda,Protein Powder,2024-09-18,44,40156.03
Instagram,Campaign_87,75,kg8rhclq9dwc,Vital Herbs Mix,2024-04-22,60,14731.85
Twitter,Campaign_24,212,jtac15di4yge,Pre Workout Drink,2024-04-07,4,98169.88
Twitter,Campaign_64,277,3vjad3i2xfmw,Multivitamin Tablets,2025-04-05,99,87751.53
Facebook,Campaign_71,472,55uqrfkxz8lc,Fat Burner Capsules,2024-09-29,70,59924.45
Instagram,Campaign_57,249,007pud6w0h67,Pre Workout Drink,2024-03-29,82,99674.74
Instagram,Campaign_94,53,wprb98ds0yvz,Speciality Supplement Pack,2023-09-16,13,40343.31
Facebook,Campaign_26,472,vasi754nput2,Vital Herbs Mix,2024-08-24,31,96923.27
Facebook,Campaign_88,155,utcnowe0uufz,Herbal Skin Care Cream,2022-09-22,42,41666.81
Instagram,Campaign_59,258,qqa43p2m7270,Pre Workout Drink,2024-07-28,21,40203.71
Twitter,Campaign_46,163,nvp8v6rry2wa,Multivitamin Tablets,2022-08-09,47,25041.46
Instagram,Campaign_25,476,6l0oexir4iiq,Fat Burner Capsules,2023-03-24,1,81513.39
YouTube,Campaign_81,457,kdxgrs3qqxt7,Fat Burner Capsules,2022-09-04,93,33897.09
Instagram,Campaign_13,2,jo01f997eial,Weight Loss Snack,2024-06-23,0,5601.42
Twitter,Campaign_22,412,2yv2s59917v3,Fat Burner Capsules,2024-01-31,53,15194.96
Twitter,Campaign_59,53,m13o1bsh3bvu,Herbal Extract,2023-04-17,1,36766.15
YouTube,Campaign_34,126,czv0pgxc0ilw,Weight Gainer,2024-08-19,63,73384.34
Twitter,Campaign_34,121,ur6qw8k0rep1,Multivitamin Tablets,2023-12-22,59,99303.24
YouTube,Campaign_70,77,ktlvihn20bwd,Weight Loss Snack,2023-02-06,79,85908.55
YouTube,Campaign_79,363,7w218gavfxc6,Vital Herbs Mix,2024-04-18,54,99162.88
YouTube,Campaign_55,46,i4n4pcywseej,Herbal Skin Care Cream,2024-08-29,48,21913.91
Instagram,Campaign_51,381,mv2f6rcsv79f,Protein Powder,2023-09-15,23,64652.09
YouTube,Campaign_86,339,cdtxbb7n5wrk,Speciality Supplement Pack,2025-04-10,71,82992.05
YouTube,Campaign_14,314,7rz6k4mkd984,Vital Herbs Mix,2023-04-09,55,76747.18
YouTube,Campaign_18,355,7mvo9kwmogyn,Speciality Supplement Pack,2023-05-02,64,2030.63
Facebook,Campaign_28,351,ioloaqkhg24a,Weight Gainer,2024-04-24,24,99261.87
Instagram,Campaign_85,447,9dnoq3xw4wyr,Multivitamin Tablets,2024-07-09,19,4925.1
Facebook,Campaign_100,335,w3hc2f8j7jvy,Weight Loss Snack,2025-06-17,79,4000.96
Twitter,Campaign_74,83,lmaaj80csb57,Speciality Supplement Pack,2022-10-25,69,48354.94
YouTube,Campaign_31,89,vvj0n2h7dbwu,Post Workout Drink,2024-09-04,63,66030.78
Twitter,Campaign_85,301,5p86k18jqavd,Speciality Supplement Pack,2024-05-29,83,4660.93
Instagram,Campaign_50,223,2xn7dnhu0fi8,Weight Gainer,2023-12-17,15,65402.69
Instagram,Campaign_59,482,ol9etn0e95vz,Speciality Supplement Pack,2025-07-22,84,72525.7
Instagram,Campaign_56,274,90f16h5p51eh,Herbal Skin Care Cream,2023-08-05,50,42814.65
Twitter,Campaign_35,207,7xgnouroyuaw,Multivitamin Tablets,2023-06-18,30,87834.78
Facebook,Campaign_68,439,drw6fi9le0nc,Post Workout Drink,2024-04-08,39,40575.43
Twitter,Campaign_73,47,nmg14zz9zw1z,Herbal Extract,2024-04-03,76,72970.39
Twitter,Campaign_9,473,9yud2xd3ttvg,Herbal Skin Care Cream,2023-01-11,56,78198.52
YouTube,Campaign_83,151,tekt3dherhpx,Post Workout Drink,2022-12-17,46,93303.37
Instagram,Campaign_33,198,xz9xx5fzhfef,Herbal Extract,2022-12-19,87,66831.03
Facebook,Campaign_10,460,pq50o0fjk972,Pre Workout Drink,2023-05-30,12,83960.48
Instagram,Campaign_90,270,7trvjqzpljcm,Fat Burner Capsules,2025-03-20,5,30870.91
Instagram,Campaign_47,299,vybygmgiekjt,Fat Burner Capsules,2023-03-04,1,98943.28
Twitter,Campaign_17,474,i0e8n71xvr7j,Fat Burner Capsules,2022-11-28,59,94053.7
YouTube,Campaign_10,263,etelq6pmzdpg,Fat Burner Capsules,2024-03-12,95,88719.53
Twitter,Campaign_37,30,ah3pewk7fsve,Protein Powder,2022-11-07,43,55570.42
YouTube,Campaign_38,472,egs19ilpeb94,Herbal Extract,2023-02-21,92,80428.99
Facebook,Campaign_62,258,sarsas6gb3mw,Multivitamin Tablets,2024-01-11,20,89465.05
Instagram,Campaign_15,318,azv1hmjuh0r2,Fat Burner Capsules,2024-12-26,97,29088.26
Twitter,Campaign_21,447,e4ugdaygru24,Herbal Skin Care Cream,2024-01-28,67,74959.56
Facebook,Campaign_41,408,4u236i2y0jhp,Weight Loss Snack,2024-05-13,63,30705.37
YouTube,Campaign_80,283,bggbaxrbi1dd,Weight Gainer,2023-10-16,26,91592.37
Facebook,Campaign_29,181,m6tfns6uv3fy,Post Workout Drink,2024-08-14,100,55652.61
Facebook,Campaign_71,400,tem2f4onb8vz,Speciality Supplement Pack,2023-01-22,64,49381.71
YouTube,Campaign_50,204,8kkd2d96ik7z,Vital Herbs Mix,2024-06-29,55,56627.83
Facebook,Campaign_97,400,iemyxadlussh,Weight Loss Snack,2023-08-01,39,65015.99
Twitter,Campaign_67,234,1z97ytxwcl7x,Protein Powder,2025-03-18,17,33648.41
Twitter,Campaign_46,340,g33y6y7v62cu,Herbal Skin Care Cream,2022-12-21,24,10204.31
YouTube,Campaign_54,382,p5rb9vdx0bnh,Pre Workout Drink,2024-12-07,63,65880.61
Facebook,Campaign_14,490,36we7gj81dl8,Pre Workout Drink,2024-12-29,1,43898.33
YouTube,Campaign_91,316,7xpi79xytcdm,Weight Loss Snack,2024-02-09,34,47044.37
Facebook,Campaign_64,487,f6e4z1wmjzef,Multivitamin Tablets,2024-04-22,45,32925.38
Twitter,Campaign_77,250,zluehookeihq,Weight Loss Snack,2025-07-23,98,91231.39
Instagram,Campaign_14,161,j90zuced6ifj,Weight Loss Snack,2024-02-29,67,59620.14
Facebook,Campaign_92,128,jfmj73lxvxeu,Pre Workout Drink,2024-10-16,96,88943.44
Twitter,Campaign_4,108,sx4cqekiu6bx,Weight Gainer,2024-04-23,34,49770.26
Twitter,Campaign_64,187,hnztvb9wbb5b,Herbal Skin Care Cream,2022-12-26,73,26596.64
YouTube,Campaign_43,323,avotvzg86dq8,Weight Loss Snack,2024-08-08,89,62092.33
YouTube,Campaign_5,41,g2k14ibmm3ux,Weight Loss Snack,2025-02-09,58,81966.81
YouTube,Campaign_14,44,paendupnd29v,Multivitamin Tablets,2024-09-11,32,82425.28
Facebook,Campaign_47,167,3anhrummtvdn,Multivitamin Tablets,2023-10-20,22,14353.68
Twitter,Campaign_76,237,4p0l58jqs21o,Vital Herbs Mix,2023-08-19,89,66074.42
Twitter,Campaign_24,167,t0aw2059zygc,Weight Gainer,2025-06-03,55,28622.94
Facebook,Campaign_17,418,qwhr1e0e8gmt,Herbal Skin Care Cream,2025-01-01,11,82867.19
Instagram,Campaign_60,317,exzwe0qdndb9,Post Workout Drink,2023-10-22,81,71142.83
YouTube,Campaign_83,143,4ljq22ajxf9v,Multivitamin Tablets,2023-06-30,57,71230.63
Instagram,Campaign_67,304,5ldmkmk9u9mv,Protein Powder,2024-07-19,40,78818.07
Twitter,Campaign_7,440,cu6a49xjyvak,Protein Powder,2024-11-22,96,56315.29
Facebook,Campaign_92,249,xlug0n3pi6w3,Protein Powder,2023-05-08,72,42318.2
Instagram,Campaign_45,67,80292yqo0rz4,Fat Burner Capsules,2023-12-11,29,92061.92
YouTube,Campaign_7,439,xg8i41rva7mu,Weight Loss Snack,2025-02-05,52,15515.96
Facebook,Campaign_57,279,dencrtplyw0b,Weight Gainer,2023-06-16,95,79514.7
Facebook,Campaign_97,282,dffe1oh6xm6a,Fat Burner Capsules,2023-12-08,15,2943.33
Twitter,Campaign_97,291,qwq4ms4h2pgx,Speciality Supplement Pack,2025-02-12,22,38010.93
Instagram,Campaign_57,154,jeq4ay94eh1e,Vital Herbs Mix,2023-12-23,68,93315.4
Instagram,Campaign_54,272,wcf5yb35o0aq,Speciality Supplement Pack,2023-05-31,1,28609.99
Instagram,Campaign_18,84,t1zni1mkslo8,Vital Herbs Mix,2025-04-13,27,12198.24
Twitter,Campaign_38,234,7tqgdst7inud,Herbal Skin Care Cream,2023-07-04,86,48659.66
YouTube,Campaign_25,310,fz7ons1ngwzh,Vital Herbs Mix,2025-03-14,20,27729.69
YouTube,Campaign_65,237,ed1t2bas5dz6,Weight Gainer,2024-02-03,3,69663.47
Instagram,Campaign_93,168,3mj3y681ddt8,Herbal Extract,2022-08-10,92,93013.58
YouTube,Campaign_28,327,yk4cuc6jzmnr,Weight Gainer,2024-12-16,38,44678.43
YouTube,Campaign_71,192,pnuzfhqdr0bk,Speciality Supplement Pack,2025-03-05,43,19903.02
Instagram,Campaign_62,139,n8ye9pn93zg9,Herbal Skin Care Cream,2023-10-10,23,54220.63
YouTube,Campaign_49,152,bekgi8d9l9xg,Speciality Supplement Pack,2025-06-06,86,57821.0
Facebook,Campaign_68,74,28mdvwwfcce9,Weight Gainer,2025-04-02,11,83873.58
Instagram,Campaign_71,488,f1a2wyhb3pjb,Multivitamin Tablets,2023-05-13,69,12853.22
Instagram,Campaign_28,138,8ze1r1y9ccwe,Pre Workout Drink,2024-01-02,72,70129.81
YouTube,Campaign_82,235,81oblxbv36to,Herbal Skin Care Cream,2023-12-14,27,39015.5
Facebook,Campaign_46,399,matvhygqzt36,Speciality Supplement Pack,2024-02-22,43,28116.55
Twitter,Campaign_63,17,0amhltt7r9v0,Herbal Skin Care Cream,2025-07-04,12,21739.08
Facebook,Campaign_97,346,pq2lhmvfujic,Pre Workout Drink,2023-02-24,90,73047.36
Twitter,Campaign_92,314,51miquy5ccbs,Vital Herbs Mix,2024-10-15,85,28833.15
Facebook,Campaign_32,162,yqyeffxjjukq,Herbal Extract,2024-09-05,48,25376.52
Facebook,Campaign_66,265,22ts2ow5l8cj,Multivitamin Tablets,2023-07-30,57,1872.1
Twitter,Campaign_64,205,enf0dezrh2di,Vital Herbs Mix,2025-04-14,30,4284.52
YouTube,Campaign_24,417,tp2xe1hvln7w,Weight Loss Snack,2025-05-25,40,90881.06
Twitter,Campaign_5,231,fmuehg832p4h,Herbal Skin Care Cream,2023-05-07,27,43813.37
Instagram,Campaign_93,46,78qa4whoobr8,Herbal Skin Care Cream,2024-01-06,54,78646.46
Facebook,Campaign_19,199,8u3dxx8tf7ud,Protein Powder,2023-01-20,44,81559.48
Instagram,Campaign_17,193,4h7lpwkwlabs,Weight Gainer,2023-12-31,93,59053.51
Instagram,Campaign_94,440,myje8m1wfq71,Multivitamin Tablets,2023-08-01,68,99773.11
Twitter,Campaign_87,326,7y5gise6jn59,Vital Herbs Mix,2023-08-16,13,66697.01
Instagram,Campaign_82,134,c4jvmxcj0ijl,Herbal Skin Care Cream,2023-12-31,73,95853.6
Twitter,Campaign_94,331,maefcwys8kdc,Herbal Skin Care Cream,2024-05-08,86,11258.42
YouTube,Campaign_90,273,885itszauf7f,Speciality Supplement Pack,2022-11-15,22,1621.92
Facebook,Campaign_12,333,bz753p6vb23o,Herbal Extract,2023-06-30,12,67051.75
Instagram,Campaign_73,380,tzffzqc7xv9r,Fat Burner Capsules,2022-12-15,19,31737.08
Facebook,Campaign_8,314,hykxgxvv0fhl,Weight Gainer,2024-03-25,95,23909.57
Twitter,Campaign_29,376,gemj9pjpicrl,Protein Powder,2025-06-25,6,41573.71
Facebook,Campaign_62,242,pkhdsgc06l8z,Pre Workout Drink,2025-06-23,6,11237.16
YouTube,Campaign_71,358,g6mlid37062t,Post Workout Drink,2024-08-03,53,20232.8
YouTube,Campaign_45,350,l3lf3v2a830b,Post Workout Drink,2022-08-08,94,36585.35
Instagram,Campaign_52,222,f9s2u8u23wuz,Herbal Extract,2024-12-05,64,10924.41
YouTube,Campaign_81,165,onuabwm15gm8,Protein Powder,2025-06-25,99,37090.05
Instagram,Campaign_58,81,0bgh9dj8d37i,Vital Herbs Mix,2023-08-01,81,84840.61
Facebook,Campaign_20,224,qqf6z6b95wmg,Weight Loss Snack,2023-08-09,29,72528.15
Twitter,Campaign_62,145,w2a8u9vp0sc7,Weight Gainer,2024-04-01,34,42275.09
Twitter,Campaign_25,337,sv71amj5k1sw,Multivitamin Tablets,2025-02-05,38,25076.17
Twitter,Campaign_51,338,l1rdas12q314,Herbal Skin Care Cream,2024-09-18,57,84976.16
Instagram,Campaign_2,130,czovfv7hwuwo,Weight Gainer,2025-06-22,92,93673.88
Twitter,Campaign_86,154,sylroiaw9uqx,Herbal Skin Care Cream,2024-12-14,49,58997.69
YouTube,Campaign_25,422,ddl9u16kq8n3,Herbal Extract,2024-09-01,3,44931.16
Facebook,Campaign_36,45,qdm2kon8u3hp,Protein Powder,2023-12-21,85,47996.49
Facebook,Campaign_4,184,nic9e82n39ec,Herbal Skin Care Cream,2024-07-04,48,18239.17
YouTube,Campaign_98,352,rprrfoi0hla4,Vital Herbs Mix,2023-04-06,68,6863.28
Instagram,Campaign_81,498,ax2uhejyccd0,Post Workout Drink,2023-11-27,58,11221.49
YouTube,Campaign_92,463,bcqkju9yudv3,Herbal Extract,2025-06-30,23,38604.49
Twitter,Campaign_96,303,5gsgcj2tj20s,Protein Powder,2022-09-16,93,46029.5
Twitter,Campaign_89,29,arvqxnjgyfjy,Weight Loss Snack,2025-02-08,43,77965.55
Facebook,Campaign_21,487,ycgwdl2kove5,Weight Gainer,2025-02-12,64,1883.67
Twitter,Campaign_57,210,rzuf21zzspa5,Post Workout Drink,2025-05-15,8,51644.33
Instagram,Campaign_91,103,7i3k0mu85bg6,Herbal Skin Care Cream,2022-12-09,51,21082.28
Twitter,Campaign_65,343,ahs9o4s8uk7f,Post Workout Drink,2023-04-07,54,88054.78
Facebook,Campaign_56,124,spen8zj6d553,Weight Gainer,2023-02-03,30,32353.35
Twitter,Campaign_47,460,qbklm6wg6a1a,Vital Herbs Mix,2023-06-22,59,15327.29
Instagram,Campaign_85,253,t2eyf8aygraw,Speciality Supplement Pack,2023-12-30,86,12327.12
Twitter,Campaign_49,156,0twpwhvf8esd,Multivitamin Tablets,2023-11-22,65,4647.64
Twitter,Campaign_8,202,wh83316zfffk,Weight Loss Snack,2024-03-08,52,7898.55
Twitter,Campaign_87,219,ec1ochsxc1vv,Vital Herbs Mix,2023-01-20,95,41301.08
YouTube,Campaign_10,392,ty9fygg7k19e,Speciality Supplement Pack,2023-04-04,33,92070.98
YouTube,Campaign_85,27,vqbz1of6dxq1,Herbal Skin Care Cream,2023-01-19,19,59016.25
Facebook,Campaign_55,466,l84cjx3jerz5,Pre Workout Drink,2023-05-18,18,52350.92
Facebook,Campaign_78,460,967w921fgmyq,Vital Herbs Mix,2025-06-04,0,78683.11
Instagram,Campaign_28,427,brs3xs2pji01,Post Workout Drink,2025-04-14,19,75004.51
Twitter,Campaign_63,22,59oaxta8r80n,Pre Workout Drink,2024-12-05,49,48798.68
Twitter,Campaign_48,35,18ms6806l4il,Pre Workout Drink,2025-01-18,49,99045.68
Facebook,Campaign_80,13,ih1vbi09v82c,Multivitamin Tablets,2025-04-05,38,62461.75
Instagram,Campaign_39,305,p0yq18g75e06,Pre Workout Drink,2023-11-22,78,95467.68
YouTube,Campaign_1,346,qwft52mfx1le,Herbal Extract,2023-10-17,1,55492.18
Facebook,Campaign_28,321,qi9fc4y7cqwl,Fat Burner Capsules,2022-10-08,13,30008.12
Twitter,Campaign_15,428,oqkie6qkky22,Herbal Extract,2022-12-27,10,95782.38
Facebook,Campaign_63,277,ubz8zrr60si3,Protein Powder,2023-11-30,20,74390.31
YouTube,Campaign_93,87,99uey09ahk6r,Speciality Supplement Pack,2022-12-03,30,38283.59
Facebook,Campaign_58,157,92z2a3wg1i77,Post Workout Drink,2024-06-29,47,45455.84
Twitter,Campaign_100,203,gnh3i0d7u2b1,Pre Workout Drink,2024-04-06,2,54076.57
Facebook,Campaign_64,293,ts46t1tzu9qe,Herbal Extract,2025-05-28,100,84775.07
Facebook,Campaign_63,363,gu5rbv6i2x4o,Vital Herbs Mix,2024-08-18,75,31030.55
Twitter,Campaign_78,425,5dbgjpqohbic,Multivitamin Tablets,2023-07-09,59,67353.73
Instagram,Campaign_11,411,ncujobxz8043,Weight Loss Snack,2023-05-29,32,65655.26
YouTube,Campaign_79,238,jjctcdjf2gmq,Herbal Extract,2025-04-11,78,63446.46
Facebook,Campaign_61,106,adsbrmk4af07,Weight Gainer,2022-12-18,76,20883.58
Twitter,Campaign_4,61,7gy3fy4g207y,Speciality Supplement Pack,2025-02-12,14,42214.8
Instagram,Campaign_60,28,i5zhcn8ifq12,Protein Powder,2023-09-15,87,99682.56
Instagram,Campaign_28,203,pqqxsjag787l,Herbal Extract,2023-06-23,36,16114.33
Instagram,Campaign_55,496,6k1cntjx82vr,Weight Loss Snack,2024-02-08,42,24791.73
YouTube,Campaign_41,360,pk92wu1rg1l1,Herbal Extract,2024-03-25,20,63916.75
Twitter,Campaign_18,416,v696dab4qi59,Post Workout Drink,2024-02-02,81,86713.66
Facebook,Campaign_80,178,s90hxctyb6gc,Herbal Skin Care Cream,2025-01-26,80,65121.07
Facebook,Campaign_85,353,swiyf9jknxm8,Protein Powder,2023-01-24,36,88977.09
Facebook,Campaign_79,266,168p6z4k230q,Multivitamin Tablets,2023-09-05,61,61425.89
Facebook,Campaign_47,426,3qa7uq10ea1e,Herbal Skin Care Cream,2024-09-12,68,41633.4
YouTube,Campaign_2,342,rvtfqdulz44h,Fat Burner Capsules,2024-11-25,3,12947.31
Instagram,Campaign_52,474,br4rbcsc876h,Herbal Extract,2024-06-13,67,93535.47
YouTube,Campaign_13,205,282epcg6gz10,Weight Gainer,2024-07-03,3,24547.1
YouTube,Campaign_71,187,vgp215krgt5s,Weight Gainer,2022-11-16,86,95849.3
Instagram,Campaign_54,345,b65mzcjgucf1,Fat Burner Capsules,2022-09-23,45,42916.54
Twitter,Campaign_62,351,ek6op6xsa8rv,Herbal Skin Care Cream,2023-08-09,81,11390.57
Twitter,Campaign_3,494,jwh9mho6t2tk,Protein Powder,2024-02-04,93,72320.47
Instagram,Campaign_4,110,xz0rw9dklwaz,Fat Burner Capsules,2023-12-10,92,61281.62
Facebook,Campaign_64,459,jwpisdub7t1m,Speciality Supplement Pack,2023-05-03,99,94692.89
Twitter,Campaign_75,125,3uhj7d4ngq3v,Weight Gainer,2022-08-21,77,68248.57
Twitter,Campaign_85,372,rf8m2xlegw63,Speciality Supplement Pack,2025-02-06,21,83019.85
Instagram,Campaign_50,34,x5grn5yunlay,Pre Workout Drink,2022-08-07,88,66361.56
Instagram,Campaign_56,315,qlejp8fwprga,Herbal Extract,2023-01-28,53,54813.3
YouTube,Campaign_62,16,p6otog1wkvu4,Multivitamin Tablets,2023-02-18,41,20709.55
Instagram,Campaign_3,242,bhzg8eothcw1,Weight Loss Snack,2023-09-23,42,51351.19
Instagram,Campaign_63,449,kazv6wna30kk,Protein Powder,2023-08-10,1,6208.56
YouTube,Campaign_42,373,9jgeilozev96,Herbal Skin Care Cream,2024-08-10,1,65611.8
Twitter,Campaign_68,56,crk7sooitbto,Weight Loss Snack,2022-08-18,7,65593.84
Facebook,Campaign_76,477,ba84iydngpp5,Weight Loss Snack,2024-01-15,18,23263.32
YouTube,Campaign_85,182,5byjo7c5qvo1,Post Workout Drink,2023-09-11,82,20486.49
Facebook,Campaign_88,312,pbtvr9sl5vx9,Pre Workout Drink,2023-07-16,82,78509.8
Facebook,Campaign_87,473,74ppwwldt1sq,Post Workout Drink,2023-09-05,0,14964.13
Facebook,Campaign_32,264,xzggrqsllkry,Protein Powder,2023-10-14,51,63268.96
Facebook,Campaign_18,123,ab120tsgtno1,Vital Herbs Mix,2024-12-06,93,58384.11
YouTube,Campaign_84,457,z74zl9c3pfq6,Herbal Skin Care Cream,2025-04-10,83,27100.85
Facebook,Campaign_2,255,7m7no5wtt3e9,Weight Loss Snack,2025-06-10,13,12980.37
Twitter,Campaign_82,16,vaujidz177b9,Speciality Supplement Pack,2022-08-21,93,83744.1
